VBELN;POSNR;FKART;FKDAT;VKORG;SPART;KUNAG;WAERK;BUKRS;VBTYP;RFBSK;FKSTO;SFAKN;ERDAT;MATNR;ARKTX;FKIMG;NETWR;MWSBP;WERKS;MATKL;PSTYV;AUBEL;CHARG;SELLER_ID;SELLER_NOMBRE;SELLER_APELLIDO;SELLER_RUT;SELLER_EMAIL
0096331294;000010;ZZNB;20240422;1000;N1;77310723-8;USD;1000;M;C;;;20240422;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;773.80;0.00;1IQ8;0016;ZTAN;0004413293;034355024;;;;;
0096333242;000010;ZZNB;20240423;1000;N1;77138956-2;USD;1000;M;C;;;20240423;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;829.78;0.00;1IQ8;0016;ZTAN;0004414564;034355024;;;;;
0096333288;000010;ZZAM;20240423;1000;N1;77080258-K;CLP;1000;M;C;;;20240423;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;2030.60;0.00;1PA1;0016;ZTAN;0004414675;2300894334;;;;;
0096354545;000010;ZZNB;20240506;1000;N1;91502000-3;USD;1000;M;C;;;20240506;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;584.84;0.00;1IQ9;0016;ZTAN;0004427403;007883038;;;;;
0096355456;000010;ZZNB;20240507;1000;N1;76947787-K;USD;1000;M;C;;;20240507;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;421.43;0.00;1IQ8;0016;ZTAN;0004428148;034355024;;;;;
0096360296;000010;ZZNB;20240510;1000;N1;77129850-8;USD;1000;M;C;;;20240510;000000000000830978;295/80 R 22.5 WDR1 18PR TL;6.000;1191.09;0.00;1IQ8;0016;ZTAN;0004431824;034355024;;;;;
0096360296;000020;ZZNB;20240510;1000;N1;77129850-8;USD;1000;M;C;;;20240510;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;475.95;0.00;1IQ8;0016;ZTAN;0004431824;042537021;;;;;
0096361549;000010;ZZNB;20240510;1000;N1;76343465-6;USD;1000;M;C;;;20240510;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1588.13;0.00;1IQ8;0016;ZTAN;0004432724;042537021;;;;;
0096367060;000010;ZZAM;20240515;1000;N1;86968900-9;CLP;1000;M;C;;;20240515;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;2095.22;0.00;1PA1;0016;ZTAN;0004436232;2300894334;;;;;
0096367833;000010;ZZAM;20240515;1000;N1;76381477-7;CLP;1000;M;C;;;20240515;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;1830.60;0.00;1PA1;0016;ZTAN;0004436846;2300894334;;;;;
0096377375;000010;ZZNB;20240523;1000;N1;76343465-6;USD;1000;M;C;;;20240523;000000000000830978;295/80 R 22.5 WDR1 18PR TL;9.000;1840.45;0.00;1IQ8;0016;ZTAN;0004443382;042537021;;;;;
0096382594;000010;ZZNB;20240527;1000;N1;77138956-2;USD;1000;M;C;;;20240527;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;894.14;0.00;1IQ8;0016;ZTAN;0004447163;042537021;;;;;
0096387889;000010;ZZAM;20240529;1000;N1;888-5;CLP;1000;M;C;;;20240529;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;9048.29;0.00;1PA1;0016;ZTAN;0004450386;2300537665;;;;;
0096389326;000010;ZZAM;20240530;1000;N1;77733840-4;CLP;1000;M;C;;;20240530;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;1830.60;0.00;1PA1;0016;ZTAN;0004451090;2300997526;;;;;
0096398900;000010;ZZNB;20240604;1000;N1;76102169-9;USD;1000;M;C;;;20240604;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;933.15;0.00;1IQ8;0016;ZTAN;0004456645;042537021;;;;;
0096399481;000030;ZZNB;20240604;1000;N1;17935514-0;USD;1000;M;C;;;20240604;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;942.79;0.00;1IQ9;0016;ZTAN;0004456879;022269021;;;;;
0096402905;000010;ZZNB;20240606;1000;N1;76343465-6;USD;1000;M;C;;;20240606;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;407.87;0.00;1IQ8;0016;ZTAN;0004459497;042537021;;;;;
0096402905;000020;ZZNB;20240606;1000;N1;76343465-6;USD;1000;M;C;;;20240606;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;408.68;0.00;1IQ8;0016;ZTAN;0004459497;007883038;;;;;
0096405126;000010;ZZAM;20240608;1000;N1;8250160-6;CLP;1000;M;C;;;20240608;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;2030.00;0.00;1PA1;0016;ZTAN;0004461186;2300997526;;;;;
0096408870;000020;ZZNB;20240611;1000;N1;76059804-6;USD;1000;M;C;;;20240611;000000000000830978;295/80 R 22.5 WDR1 18PR TL;14.000;2802.61;0.00;1IQ9;0016;ZTAN;0004463952;007883038;;;;;
0096410389;000020;ZZNB;20240612;1000;N1;76084861-1;USD;1000;M;C;;;20240612;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1740.49;0.00;1IQ8;0016;ZTAN;0004465003;007883038;;;;;
0096421477;000010;ZZNB;20240621;1000;N1;76343465-6;USD;1000;M;C;;;20240621;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1689.80;0.00;1IQ8;0016;ZTAN;0004472570;007883038;;;;;
0096421532;000010;ZZNB;20240621;1000;N1;77310723-8;USD;1000;M;C;;;20240621;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1668.30;0.00;1IQ8;0016;ZTAN;0004472553;007883038;;;;;
0096433660;000010;ZZNB;20240628;1000;N1;15687368-3;USD;1000;M;C;;;20240628;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;866.43;0.00;1IQ8;0016;ZTAN;0004479489;007883038;;;;;
0096315986;000020;S1;20240410;1000;N1;10628504-7;CLP;1000;N;C;;0096314560;20240411;000000000000717635;215/75 R 17.5 CR976A 16PR TL;8.000;7322.41;0.00;1PA1;0016;ZTAN;0004401552;2300894334;;;;;
0096316114;000010;ZZAM;20240411;1000;N1;10628504-7;CLP;1000;M;C;;;20240411;000000000000717635;215/75 R 17.5 CR976A 16PR TL;4.000;3569.48;0.00;1PA1;0016;ZTAN;0004402636;2300894334;;;;;
0096330169;000010;ZZAM;20240422;1000;N1;76259943-0;CLP;1000;M;C;;;20240422;000000000000717635;215/75 R 17.5 CR976A 16PR TL;1.000;1015.30;0.00;1PA1;0016;ZTAN;0004412491;2300894334;;;;;
0096161079;000010;ZZNB;20240103;1000;N1;77225200-5;USD;1000;M;C;;;20240103;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;528.00;0.00;1IQ8;0016;ZTAN;0004300010;048567028;;;;;
0096163122;000020;ZZNB;20240104;1000;N1;91502000-3;USD;1000;M;C;;;20240104;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;113.25;0.00;1IQ8;0016;ZTAN;0004301714;048567028;;;;;
0096168405;000010;ZZNB;20240108;1000;N1;99576460-1;USD;1000;M;C;;;20240108;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;479.63;0.00;1IQ8;0016;ZTAN;0004305598;048567028;;;;;
0096169654;000010;ZZBN;20240109;1000;N1;998-9;CLP;1000;M;C;;;20240109;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;2523.72;0.00;1PA1;0016;ZTAN;0004306737;2252550038;;;;;
0096171405;000010;ZZNB;20240110;1000;N1;15012343-7;USD;1000;M;C;;;20240110;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;383.07;0.00;1IQ3;0016;ZTAN;0004308025;027825056;;;;;
0096179140;000010;ZZBN;20240116;1000;N1;998-9;CLP;1000;M;C;;;20240116;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;2523.72;0.00;1PA1;0016;ZTAN;0004313631;2252550038;;;;;
0096179140;000020;ZZBN;20240116;1000;N1;998-9;CLP;1000;M;C;;;20240116;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;2526.28;0.00;1PA1;0016;ZTAN;0004313631;2300537676;;;;;
0096183407;000010;ZZNB;20240117;1000;N1;91502000-3;USD;1000;M;C;;;20240117;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;226.50;0.00;1IQ8;0016;ZTAN;0004316283;048567028;;;;;
0096184175;000010;ZZNB;20240118;1000;N1;77225200-5;USD;1000;M;C;;;20240118;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;501.87;0.00;1IQ8;0016;ZTAN;0004316874;048567028;;;;;
0096184193;000010;ZZNB;20240118;1000;N1;77225200-5;USD;1000;M;C;;;20240118;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;501.87;0.00;1IQ8;0016;ZTAN;0004316892;048567028;;;;;
0096184239;000010;ZZNB;20240118;1000;N1;77225200-5;USD;1000;M;C;;;20240118;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;501.87;0.00;1IQ8;0016;ZTAN;0004316911;048567028;;;;;
0096207829;000010;ZZNB;20240131;1000;N1;77225200-5;USD;1000;M;C;;;20240131;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;3.000;180.61;0.00;1IQ8;0016;ZTAN;0004331479;048567028;;;;;
0096207829;000020;ZZNB;20240131;1000;N1;77225200-5;USD;1000;M;C;;;20240131;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;234.97;0.00;1IQ8;0016;ZTAN;0004331479;057095017;;;;;
0096210367;000010;ZZNB;20240201;1000;N1;77225200-5;USD;1000;M;C;;;20240201;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;166.33;0.00;1IQ8;0016;ZTAN;0004332733;057095017;;;;;
0096210367;000020;ZZNB;20240201;1000;N1;77225200-5;USD;1000;M;C;;;20240201;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;166.33;0.00;1IQ8;0016;ZTAN;0004332733;062940042;;;;;
0096212943;000010;ZZNB;20240202;1000;N1;77225200-5;USD;1000;M;C;;;20240202;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;414.10;0.00;1IQ8;0016;ZTAN;0004334564;062940042;;;;;
0096214713;000010;ZZNB;20240205;1000;N1;91502000-3;USD;1000;M;C;;;20240205;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;458.21;0.00;1IQ8;0016;ZTAN;0004336078;062940042;;;;;
0096220139;000010;ZZNB;20240208;1000;N1;91502000-3;USD;1000;M;C;;;20240208;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;57.28;0.00;1IQ8;0016;ZTAN;0004340298;062940042;;;;;
0096220402;000010;ZZNB;20240209;1000;N1;91502000-3;USD;1000;M;C;;;20240209;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;3.000;179.15;0.00;1IQ3;0016;ZTAN;0004340500;027825056;;;;;
0096227947;000010;ZZNB;20240214;1000;N1;77225200-5;USD;1000;M;C;;;20240214;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;319.16;0.00;1IQ8;0016;ZTAN;0004345667;062940042;;;;;
0096244739;000010;ZZNB;20240227;1000;N1;91502000-3;USD;1000;M;C;;;20240227;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;56.66;0.00;1IQ3;0016;ZTAN;0004356993;013361052;;;;;
0096245930;000010;ZZNB;20240227;1000;N1;91502000-3;USD;1000;M;C;;;20240227;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;114.55;0.00;1IQ8;0016;ZTAN;0004357653;062940042;;;;;
0096263912;000010;ZZBN;20240307;1000;N1;998-9;CLP;1000;M;C;;;20240307;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;2430.00;0.00;1PA1;0016;ZTAN;0004368410;2300537676;;;;;
0096288256;000010;ZZAM;20240325;1000;N1;78137730-9;CLP;1000;M;C;;;20240325;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;2160.27;0.00;1PA1;0016;ZTAN;0004385705;2300537676;;;;;
0096288674;000010;ZZNB;20240326;1000;N1;91502000-3;USD;1000;M;C;;;20240326;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;114.55;0.00;1IQ8;0016;ZTAN;0004385902;062940042;;;;;
0096301524;000010;ZZNB;20240402;1000;N1;99576460-1;USD;1000;M;C;;;20240402;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;12.000;1291.50;0.00;1IQ8;0016;ZTAN;0004392753;013574046;;;;;
0096311474;000020;ZZNB;20240408;1000;N1;99576460-1;USD;1000;M;C;;;20240408;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;3.000;332.24;0.00;1IQ8;0016;ZTAN;0004399096;013574046;;;;;
0096311695;000010;ZZNB;20240408;1000;N1;99576460-1;USD;1000;M;C;;;20240408;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;436.65;0.00;1IQ8;0016;ZTAN;0004399103;013574046;;;;;
0096312391;000010;ZZNB;20240409;1000;N1;91502000-3;USD;1000;M;C;;;20240409;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;114.53;0.00;1IQ8;0016;ZTAN;0004399890;013574046;;;;;
0096316829;000010;ZZNB;20240411;1000;N1;91502000-3;USD;1000;M;C;;;20240411;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;229.07;0.00;1IQ8;0016;ZTAN;0004403177;013574046;;;;;
0096317326;000030;ZFTC;20240411;1000;N1;78393130-3;USD;1000;M;C;;;20240411;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;650.39;0.00;1IQ8;0016;ZTAN;0004403060;013574046;;;;;
0096317737;000010;ZZNB;20240411;1000;N1;77225200-5;USD;1000;M;C;;;20240411;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;406.49;0.00;1IQ8;0016;ZTAN;0004403812;013574046;;;;;
0096319168;000020;ZZNB;20240412;1000;N1;91502000-3;USD;1000;M;C;;;20240412;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;57.27;0.00;1IQ8;0016;ZTAN;0004404785;013574046;;;;;
0096337262;000010;S1;20240411;1000;N1;77225200-5;USD;1000;N;C;;0096316875;20240425;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;406.49;0.00;1IQ8;0016;ZTAN;0004402878;013574046;;;;;
0096349396;000010;ZZNB;20240502;1000;N1;77225200-5;USD;1000;M;C;;;20240502;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;324.94;0.00;1IQ8;0016;ZTAN;0004423634;013574046;;;;;
0096349946;000010;ZZNB;20240502;1000;N1;77225200-5;USD;1000;M;C;;;20240502;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;81.23;0.00;1IQ8;0016;ZTAN;0004424112;013574046;;;;;
0096351671;000010;ZZNB;20240503;1000;N1;77225200-5;USD;1000;M;C;;;20240503;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;406.13;0.00;1IQ8;0016;ZTAN;0004425429;013574046;;;;;
0096355009;000010;ZZNB;20240507;1000;N1;77225200-5;USD;1000;M;C;;;20240507;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;416.69;0.00;1IQ8;0016;ZTAN;0004427898;013574046;;;;;
0096366524;000050;ZZNB;20240514;1000;N1;91502000-3;USD;1000;M;C;;;20240514;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;343.60;0.00;1IQ9;0016;ZTAN;0004435987;013574046;;;;;
0096371931;000010;ZZNB;20240517;1000;N1;99576460-1;USD;1000;M;C;;;20240517;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;466.26;0.00;1IQ8;0016;ZTAN;0004439515;013574046;;;;;
0096373350;000010;ZZNB;20240520;1000;N1;77802771-2;USD;1000;M;C;;;20240520;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;509.39;0.00;1IQ8;0016;ZTAN;0004440468;013574046;;;;;
0096378786;000010;ZZNB;20240523;1000;N1;77802771-2;USD;1000;M;C;;;20240523;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;505.14;0.00;1IQ8;0016;ZTAN;0004444544;013574046;;;;;
0096379114;000010;ZZNB;20240523;1000;N1;77225200-5;USD;1000;M;C;;;20240523;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;342.75;0.00;1IQ8;0016;ZTAN;0004444654;013574046;;;;;
0096383571;000010;ZZNB;20240527;1000;N1;77225200-5;USD;1000;M;C;;;20240527;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;429.16;0.00;1IQ8;0016;ZTAN;0004447806;013574046;;;;;
0096387318;000010;ZZNB;20240529;1000;N1;77262542-1;USD;1000;M;C;;;20240529;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;465.86;0.00;1IQ8;0016;ZTAN;0004449915;013574046;;;;;
0096388430;000030;ZZNB;20240529;1000;N1;91502000-3;USD;1000;M;C;;;20240529;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;229.07;0.00;1IQ9;0016;ZTAN;0004450589;013574046;;;;;
0096390781;000010;ZZNB;20240530;1000;N1;77802771-2;USD;1000;M;C;;;20240530;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;874.83;0.00;1IQ8;0016;ZTAN;0004451833;013574046;;;;;
0096390972;000010;ZZNB;20240530;1000;N1;99576460-1;USD;1000;M;C;;;20240530;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;471.92;0.00;1IQ8;0016;ZTAN;0004451824;013574046;;;;;
0096398184;000010;ZZNB;20240604;1000;N1;99576460-1;USD;1000;M;C;;;20240604;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;462.97;0.00;1IQ8;0016;ZTAN;0004456001;019580022;;;;;
0096400498;000010;ZZNB;20240605;1000;N1;99576460-1;USD;1000;M;C;;;20240605;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;473.12;0.00;1IQ8;0016;ZTAN;0004457727;019580022;;;;;
0096401606;000010;ZZNB;20240605;1000;N1;77262542-1;USD;1000;M;C;;;20240605;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;581.33;0.00;1IQ8;0016;ZTAN;0004458474;019580022;;;;;
0096403222;000020;ZZNB;20240606;1000;N1;77805869-3;USD;1000;M;C;;;20240606;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;703.86;0.00;1IQ8;0016;ZTAN;0004459628;019580022;;;;;
0096410259;000010;ZZNB;20240612;1000;N1;99576460-1;USD;1000;M;C;;;20240612;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;459.16;0.00;1IQ8;0016;ZTAN;0004464957;013574046;;;;;
0096411225;000010;ZZNB;20240613;1000;N1;77225200-5;USD;1000;M;C;;;20240613;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;508.40;0.00;1IQ8;0016;ZTAN;0004465462;013574046;;;;;
0096412048;000020;ZZNB;20240613;1000;N1;77225200-5;USD;1000;M;C;;;20240613;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;84.73;0.00;1IQ8;0016;ZTAN;0004466217;019580022;;;;;
0096420166;000020;ZZNB;20240619;1000;N1;91502000-3;USD;1000;M;C;;;20240619;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;57.97;0.00;1IQ8;0016;ZTAN;0004471565;019580022;;;;;
0096420257;000010;ZZNB;20240619;1000;N1;91502000-3;USD;1000;M;C;;;20240619;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;57.97;0.00;1IQ8;0016;ZTAN;0004471678;019580022;;;;;
0096422625;000010;ZZNB;20240624;1000;N1;77506496-K;USD;1000;M;C;;;20240624;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;448.02;0.00;1IQ8;0016;ZTAN;0004473206;022269029;;;;;
0096423735;000010;ZZNB;20240624;1000;N1;91502000-3;USD;1000;M;C;;;20240624;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;231.82;0.00;1IQ8;0016;ZTAN;0004474081;022269029;;;;;
0096428077;000010;ZZNB;20240626;1000;N1;91502000-3;USD;1000;M;C;;;20240626;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;57.96;0.00;1IQ8;0016;ZTAN;0004476792;022269029;;;;;
0096429903;000010;ZZNB;20240627;1000;N1;91502000-3;USD;1000;M;C;;;20240627;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;115.91;0.00;1IQ8;0016;ZTAN;0004477686;022269029;;;;;
0096162098;000010;ZZNB;20240103;1000;N1;77507054-4;USD;1000;M;C;;;20240103;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;567.59;0.00;1IQ3;0016;ZTAN;0004300951;027825056;;;;;
0096164363;000010;ZZNB;20240104;1000;N1;91502000-3;USD;1000;M;C;;;20240104;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;453.00;0.00;1IQ8;0016;ZTAN;0004302683;048567028;;;;;
0096171478;000010;ZZNB;20240110;1000;N1;15012343-7;USD;1000;M;C;;;20240110;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;89.21;0.00;1IQ3;0016;ZTAN;0004308092;027825056;;;;;
0096172445;000010;ZZNB;20240110;1000;N1;77225200-5;USD;1000;M;C;;;20240110;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;423.74;0.00;1IQ8;0016;ZTAN;0004308704;048567028;;;;;
0096179801;000010;ZZNB;20240116;1000;N1;99576460-1;USD;1000;M;C;;;20240116;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;461.99;0.00;1IQ8;0016;ZTAN;0004314116;048567028;;;;;
0096179818;000010;ZZNB;20240116;1000;N1;99576460-1;USD;1000;M;C;;;20240116;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;692.99;0.00;1IQ8;0016;ZTAN;0004314128;048567028;;;;;
0096183369;000010;ZZAM;20240117;1000;N1;78137730-9;CLP;1000;M;C;;;20240117;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;4320.56;0.00;1PA1;0016;ZTAN;0004316049;2300537676;;;;;
0096195814;000010;ZZNB;20240125;1000;N1;77754200-1;USD;1000;M;C;;;20240125;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;538.90;0.00;1IQ8;0016;ZTAN;0004324938;048567028;;;;;
0096197874;000010;ZZNB;20240126;1000;N1;15012343-7;USD;1000;M;C;;;20240126;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;10.000;956.12;0.00;1IQ8;0016;ZTAN;0004326088;048567028;;;;;
0096209961;000010;ZZNB;20240201;1000;N1;96625710-5;USD;1000;M;C;;;20240201;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;12.000;1275.42;0.00;1IQ8;0016;ZTAN;0004332301;057095017;;;;;
0096209995;000020;ZZAM;20240201;1000;N1;9563834-1;CLP;1000;M;C;;;20240201;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;6.000;5772.41;0.00;1PA1;0016;ZTAN;0004332530;2300537676;;;;;
0096216514;000050;ZZNB;20240206;1000;N1;77805869-3;USD;1000;M;C;;;20240206;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;405.55;0.00;1IQ8;0016;ZTAN;0004337322;062940042;;;;;
0096216960;000010;ZZAM;20240206;1000;N1;78137730-9;CLP;1000;M;C;;;20240206;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;5675.54;0.00;1PA1;0016;ZTAN;0004337768;2400115805;;;;;
0096242353;000010;S1;20240202;1000;N1;77225200-5;USD;1000;N;C;;0096211617;20240226;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;331.28;0.00;1IQ8;0016;ZTAN;0004333735;062940042;;;;;
0096256405;000010;ZZBN;20240302;1000;N1;998-9;CLP;1000;M;C;;;20240302;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;5050.00;0.00;1PA1;0016;ZTAN;0004363012;2300537676;;;;;
0096263788;000020;ZZNB;20240307;1000;N1;91502000-3;USD;1000;M;C;;;20240307;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004368294;002471004;;;;;
0096271208;000010;ZZNB;20240313;1000;N1;91502000-3;USD;1000;M;C;;;20240313;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004373769;002471004;;;;;
0096288256;000020;ZZAM;20240325;1000;N1;78137730-9;CLP;1000;M;C;;;20240325;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;2160.29;0.00;1PA1;0016;ZTAN;0004385705;2301195343;;;;;
0096289389;000010;ZZNB;20240326;1000;N1;91502000-3;USD;1000;M;C;;;20240326;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004386331;002471004;;;;;
0096290194;000010;ZZNB;20240326;1000;N1;91502000-3;USD;1000;M;C;;;20240326;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004386885;002471004;;;;;
0096300646;000010;ZZNB;20240401;1000;N1;91502000-3;USD;1000;M;C;;;20240401;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004392044;002471004;;;;;
0096301387;000020;ZZNB;20240402;1000;N1;99576460-1;USD;1000;M;C;;;20240402;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;511.16;0.00;1IQ8;0016;ZTAN;0004392602;005884004;;;;;
0096302492;000030;ZZNB;20240402;1000;N1;77805869-3;USD;1000;M;C;;;20240402;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;631.14;0.00;1IQ8;0016;ZTAN;0004393466;013574046;;;;;
0096304439;000010;ZZAM;20240403;1000;N1;79575210-2;CLP;1000;M;C;;;20240403;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;5047.44;0.00;1PA1;0016;ZTAN;0004395027;2301195343;;;;;
0096304718;000010;S1;20240401;1000;N1;91502000-3;USD;1000;N;C;;0096294252;20240403;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;57.28;0.00;1IQ8;0016;ZTAN;0004388987;062940042;;;;;
0096304860;000010;ZZNB;20240403;1000;N1;91502000-3;USD;1000;M;C;;;20240403;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;2.000;114.53;0.00;1IQ9;0016;ZTAN;0004395230;013574046;;;;;
0096308259;000010;ZZAM;20240405;1000;N1;10000551-4;CLP;1000;M;C;;;20240405;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;3951.72;0.00;1PA1;0016;ZTAN;0004397069;2301195343;;;;;
0096311474;000010;ZZNB;20240408;1000;N1;99576460-1;USD;1000;M;C;;;20240408;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;104.41;0.00;1IQ8;0016;ZTAN;0004399096;062940042;;;;;
0096313245;000010;ZZNB;20240409;1000;N1;99576460-1;USD;1000;M;C;;;20240409;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;543.21;0.00;1IQ8;0016;ZTAN;0004400541;007883006;;;;;
